Lane 0;Lane 1;Lane 2;Lane 3;;;;;;;;;;;;
97.44254812;199.9999885;-0.380522788;98.59944166;;;00000000;;;00;00;;;;;
-1.236830588;199.9908495;96.39250839;83.70648049;;;00000000;;;00;00;;;;;
-21.11235854;77.54380028;199.0806079;85.30618046;;;00000000;;;00;00;;;;;
199.9999965;97.96659929;-0.155580963;92.66020133;;;00000000;;;00;00;;;;;
199.999957;98.12719318;-0.973442621;95.89599048;;;00000000;;;00;00;;;;;
-11.73821429;84.87334364;199.9951284;75.40127192;;;00000000;;;00;00;;;;;
51.80430367;49.10875003;-22.05738887;199.6532362;;;00000000;;;00;00;;;;;
84.98109615;-7.863388285;97.30447441;199.9999755;;;00000000;;;00;00;;;;;
91.67612733;199.9965315;74.17014952;-44.94862135;;;00000000;;;00;00;;;;;
199.6682218;-25.00419197;64.45036352;36.99155415;;;00000000;;;00;00;;;;;
0;0;0;0;;;00000000;;;00;00;;;;;
-0.002936727;98.99900537;199.9999987;98.99969199;;;00000000;;;00;00;;;;;
98.11500952;97.43911741;199.9999996;-0.320882347;;;00000000;;;00;00;;;;;
95.57848177;92.00817262;-41.32357896;199.9999736;;;00000000;;;00;00;;;;;
0;0;0;0;;;00000000;;;00;00;;;;;
199.9999994;-6.838077112;95.10142159;95.7733317;;;00000000;;;00;00;;;;;
-9.375123465;49.47935595;0;199.999557;;;00000000;;;00;00;;;;;
-12.03507128;49.49937131;48.08449002;199.9963134;;;00000000;;;00;00;;;;;
0;0;0;0;;;00000000;;;00;00;;;;;
199.9988303;-7.022753446;94.98628273;98.27663314;;;00000000;;;00;00;;;;;
48.34264928;-5.780996066;198.8087218;72.75660993;;;00000000;;;00;00;;;;;
199.678528;78.35074991;-43.11987631;0;;;00000000;;;00;00;;;;;
0;0;0;0;;;00000000;;;00;00;;;;;
0;0;0;0;;;00000000;;;00;00;;;;;
0;0;0;0;;;00000000;;;00;00;;;;;
0;0;0;0;;;00000000;;;00;00;;;;;
0;0;0;0;;;00000000;;;00;00;;;;;
98.9996601;199.9999999;-1.24E-06;98.99999751;;;00000000;;;00;00;;;;;
98.99933656;199.999999;-2.54E-05;98.99907584;;;00000000;;;00;00;;;;;
98.99722335;-0.001485746;199.9999982;98.99485456;;;00000000;;;00;00;;;;;
0;0;0;0;;;00000000;;;00;00;;;;;
199.9999997;-1.22E-05;98.9999784;98.99999082;;;00000000;;;00;00;;;;;
95.88295418;199.9999923;-0.060242576;98.60902484;;;00000000;;;00;00;;;;;
74.2483919;-2.683187897;74.24946815;199.999995;;;00000000;;;00;00;;;;;
0;0;0;0;;;00000000;;;00;00;;;;;
-0.001428633;98.89674134;199.9999989;98.99846457;;;00000000;;;00;00;;;;;
199.9993162;98.9498327;92.75558874;-0.542785676;;;00000000;;;00;00;;;;;
92.70014522;-25.00015213;49.49999517;199.9988641;;;00000000;;;00;00;;;;;
0;0;0;0;;;00000000;;;00;00;;;;;
0;0;0;0;;;00000000;;;00;00;;;;;
0;0;0;0;;;00000000;;;00;00;;;;;
0;0;0;0;;;00000000;;;00;00;;;;;
0;0;0;0;;;00000000;;;00;00;;;;;
-1.82E-05;199.999996;98.99992437;98.99998686;;;00000000;;;00;00;;;;;
-0.995079008;199.9999934;95.89769989;98.61198427;;;00000000;;;00;00;;;;;
87.52806344;-3.643049867;97.49493173;199.9999967;;;00000000;;;00;00;;;;;
